,id,time_post,time_parse,link,city,floor,floors_count,rooms_count,total_meters,price_per_m2,price_per_month,district,street,house_number,underground,Холодильник,Стиральная машина,Телевизор,Ванна,Мебель на кухне,Посудомоечная машина,Кондиционер,Интернет,Душевая кабина,Мебель в комнатах,Жилая площадь,Площадь кухни,Высота потолков,Планировка,Санузел,Балкон/лоджия,Вид из окон,Ремонт,Год постройки,Тип дома,Аварийность,Парковка
10,295671656,27/11/2023  16:02,28/11/2023 03:55,https://spb.cian.ru/rent/flat/295671656/,Санкт-Петербург,20,24,3,117.0,1111,130000,Московский,Московский проспект,183-185,Московская,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,75.0,20.0,3.0,Изолированная,2.0,1 балкон,Во двор,Евроремонт,2021.0,,Нет,Многоуровневая
11,295671652,27/11/2023  16:02,28/11/2023 03:56,https://spb.cian.ru/rent/flat/295671652/,Санкт-Петербург,8,17,3,76.4,1007,77000,Невский, Дыбенко,8к1,Улица Дыбенко,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,50.0,15.0,,Изолированная,1.0,,На улицу и двор,Дизайнерский,2020.0,,Нет,Многоуровневая
12,295668525,27/11/2023  14:57,05/12/2023 15:04,https://spb.cian.ru/rent/flat/295668525/,Санкт-Петербург,3,5,3,74.4,604,45000,Выборгский,Кантемировская ,31,Лесная,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,57.0,10.0,3.0,,1.0,1 балкон,На улицу и двор,Косметический,1959.0,Панельный,Нет,
13,295667539,27/11/2023  14:40,28/11/2023 03:58,https://spb.cian.ru/rent/flat/295667539/,Санкт-Петербург,8,9,3,176.0,1420,250000,Петроградский,Вязовая ,10,Крестовский остров,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,70.0,51.0,,Изолированная,2.0,,На улицу и двор,Дизайнерский,2007.0,Монолитный,Нет,Многоуровневая
14,295666970,27/11/2023  14:37,21/02/2024 19:00,https://spb.cian.ru/rent/flat/295666970/,Санкт-Петербург,3,5,3,71.8,905,65000,Василеостровский,7-я Васильевского острова линия,4/7,Василеостровская,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,40.5,11.0,3.2,Изолированная,1.0,,Во двор,Косметический,1917.0,Кирпичный,Нет,
15,295666018,27/11/2023  21:24,05/12/2023 15:04,https://spb.cian.ru/rent/flat/295666018/,Санкт-Петербург,16,17,3,76.2,590,45000,Колпинский,Полевая ,9,Рыбацкое,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,44.5,14.0,,,1.0,1 балкон,,Евроремонт,2014.0,Монолитно-кирпичный,Нет,Подземная
16,295661846,27/11/2023  14:22,05/12/2023 15:04,https://spb.cian.ru/rent/flat/295661846/,Санкт-Петербург,20,24,3,117.0,1111,130000,Московский,Московский проспект,183-185,Московская,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,75.0,20.0,,Изолированная,,1 балкон,,Косметический,2021.0,,Нет,Подземная
17,295660827,27/11/2023  13:13,05/12/2023 15:04,https://spb.cian.ru/rent/flat/295660827/,Санкт-Петербург,9,19,3,126.0,674,85000,Приморский,Комендантский проспект,11,Комендантский проспект,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,67.0,24.0,2.7,,2.0,1 лоджия,На улицу,Евроремонт,2004.0,Кирпичный,Нет,Наземная
18,295659641,27/11/2023  21:24,28/11/2023 04:04,https://spb.cian.ru/rent/flat/295659641/,Санкт-Петербург,19,25,3,91.0,934,85000,Невский, Коллонтай,5/1,Проспект Большевиков,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,50.0,20.0,,,1.0,1 балкон,,Евроремонт,2013.0,Панельный,Нет,Открытая
19,295653613,27/11/2023  11:20,05/12/2023 15:04,https://spb.cian.ru/rent/flat/295653613/,Санкт-Петербург,4,5,3,61.0,655,40000,Невский,Народная ,57,Ломоносовская,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,45.0,6.0,2.5,,1.0,,,Косметический,1963.0,Панельный,Нет,
20,295651374,27/11/2023  10:34,28/11/2023 04:08,https://spb.cian.ru/rent/flat/295651374/,Санкт-Петербург,1,6,3,70.0,714,50000,Петроградский, Воскова,18/10,Горьковская,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,48.0,10.0,3.0,,1.0,,Во двор,Евроремонт,1901.0,Кирпичный,Нет,Наземная
21,295648359,27/11/2023  10:06,05/12/2023 15:04,https://spb.cian.ru/rent/flat/295648359/,Санкт-Петербург,8,14,3,80.0,750,60000,Выборгский,Северный проспект,18/1,Озерки,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,,10.0,2.7,,1.0,"1 лоджия, 1 балкон",На улицу и двор,Евроремонт,2004.0,Панельный,Нет,Наземная
22,295631428,27/11/2023  00:20,05/12/2023 15:04,https://spb.cian.ru/rent/flat/295631428/,Санкт-Петербург,4,5,3,83.0,421,35000,Петродворцовый,Ропшинское шоссе,3к2,Проспект Ветеранов,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,48.3,14.1,2.8,,2.0,1 балкон,Во двор,Косметический,2011.0,Монолитный,Нет,Наземная
23,295624762,27/11/2023  09:12,28/11/2023 04:12,https://spb.cian.ru/rent/flat/295624762/,Санкт-Петербург,3,12,3,63.4,473,30000,Фрунзенский, Олеко Дундича,25К2,Дунайская,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,46.0,9.0,,Смежная/Изолированная,1.0,1 балкон,На улицу и двор,Косметический,1987.0,Панельный,Нет,Открытая
24,295618789,26/11/2023  22:59,05/12/2023 15:04,https://spb.cian.ru/rent/flat/295618789/,Санкт-Петербург,4,6,3,163.0,3312,540000,Петроградский,Спортивная ,2,Крестовский остров,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,86.0,45.0,3.1,,2.0,2 лоджии,На улицу,Дизайнерский,2017.0,Монолитно-кирпичный,Нет,Подземная
25,295974664,05/12/2023  12:14,05/12/2023 13:00,https://spb.cian.ru/rent/flat/295974664/,Санкт-Петербург,5,6,3,90.0,1388,125000,Петроградский, Мира,31,Горьковская,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,25.0,2.9,,1.0,,На улицу и двор,Дизайнерский,1913.0,Кирпичный,Нет,Наземная
26,295974117,05/12/2023  12:02,05/12/2023 13:02,https://spb.cian.ru/rent/flat/295974117/,Санкт-Петербург,2,16,3,79.5,628,50000,Выборгский, Хошимина,5к1,Проспект Просвещения,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,,,2.6,,1.0,,Во двор,Евроремонт,1987.0,Панельный,Нет,Наземная
27,295972379,05/12/2023  11:29,05/12/2023 13:03,https://spb.cian.ru/rent/flat/295972379/,Санкт-Петербург,3,4,3,130.0,923,120000,Адмиралтейский,Адмиралтейский,6,Садовая,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,20.0,,Смежная,2.0,1 балкон,,Дизайнерский,1841.0,Кирпичный,Нет,
28,295970800,05/12/2023  11:02,05/12/2023 13:04,https://spb.cian.ru/rent/flat/295970800/,Санкт-Петербург,3,8,3,113.0,1769,200000,Петроградский,Большая Посадская ,12,Горьковская,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,61.0,16.0,,Смежная/Изолированная,2.0,,На улицу и двор,Дизайнерский,2015.0,Кирпичный,Нет,Многоуровневая
29,295968485,05/12/2023  10:00,05/12/2023 13:05,https://spb.cian.ru/rent/flat/295968485/,Санкт-Петербург,5,5,3,90.0,611,55000,Выборгский,Костромской проспект,42,Удельная,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,57.0,9.0,,Изолированная,1.0,2 балкона,На улицу и двор,Косметический,1957.0,Кирпичный,Нет,Открытая
30,295968413,05/12/2023  09:55,05/12/2023 13:07,https://spb.cian.ru/rent/flat/295968413/,Санкт-Петербург,12,15,3,80.0,875,70000,Приморский,Шуваловский проспект,59К1,Комендантский проспект,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,,10.0,2.6,,1.0,1 лоджия,Во двор,Евроремонт,1996.0,Панельный,Нет,Наземная
31,295966785,05/12/2023  12:56,05/12/2023 13:08,https://spb.cian.ru/rent/flat/295966785/,Санкт-Петербург,14,15,3,85.0,823,70000,Приморский, Оптиков,38к1,Беговая,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,58.0,15.0,3.0,Изолированная,2.0,1 балкон,На улицу,Евроремонт,2012.0,Монолитный,Нет,Подземная
32,295955678,04/12/2023  23:14,05/12/2023 13:09,https://spb.cian.ru/rent/flat/295955678/,Санкт-Петербург,2,11,3,87.0,1494,130000,Фрунзенский,Лиговский проспект,271,Обводный канал,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,45.0,15.0,2.9,Смежная/Изолированная,2.0,,На улицу и двор,Дизайнерский,2020.0,Монолитный,Нет,Подземная
33,295936735,04/12/2023  18:21,05/12/2023 13:10,https://spb.cian.ru/rent/flat/295936735/,Санкт-Петербург,20,24,3,117.0,1111,130000,Московский,Московский проспект,183-185,Московская,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,75.0,20.0,,Изолированная,2.0,1 лоджия,Во двор,Евроремонт,2021.0,,Нет,Многоуровневая
34,295936562,04/12/2023  18:13,05/12/2023 13:11,https://spb.cian.ru/rent/flat/295936562/,Санкт-Петербург,20,21,3,100.0,750,75000,Приморский,Приморский проспект,137к4,Беговая,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,57.0,14.0,,Изолированная,1.0,1 лоджия,,Дизайнерский,,Монолитно-кирпичный,,
35,295936560,04/12/2023  18:13,05/12/2023 13:12,https://spb.cian.ru/rent/flat/295936560/,Санкт-Петербург,8,12,3,120.2,998,120000,Центральный,Кирочная ,64,Чернышевская,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,62.0,9.7,,Изолированная,2.0,1 лоджия,,Евроремонт,2009.0,,Нет,
36,295936499,05/12/2023  09:24,05/12/2023 13:13,https://spb.cian.ru/rent/flat/295936499/,Санкт-Петербург,6,16,3,87.0,862,75000,Приморский,Комендантский проспект,23к1,Комендантский проспект,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,55.0,11.0,,,1.0,1 балкон,,Дизайнерский,2000.0,Монолитный,Нет,Открытая
37,295934981,04/12/2023  17:40,05/12/2023 13:14,https://spb.cian.ru/rent/flat/295934981/,Санкт-Петербург,10,19,3,76.3,589,45000,Московский,5-й Предпортовый проезд,8к1,Московская,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,10.0,2.7,Изолированная,1.0,1 балкон,На улицу и двор,Косметический,2012.0,Панельный,Нет,
38,295934946,04/12/2023  17:52,05/12/2023 13:15,https://spb.cian.ru/rent/flat/295934946/,Санкт-Петербург,8,14,3,176.6,1132,200000,Петроградский,Ждановская ,45,Спортивная,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,58.0,20.0,3.0,Изолированная,3.0,1 лоджия,На улицу и двор,Дизайнерский,2017.0,,Нет,Подземная
39,295933492,04/12/2023  17:12,05/12/2023 13:17,https://spb.cian.ru/rent/flat/295933492/,Санкт-Петербург,4,18,3,100.0,850,85000,Московский,Малая Митрофаньевская ,8к1,Московские ворота,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,65.0,20.0,,Изолированная,2.0,1 лоджия,На улицу,Евроремонт,2020.0,,Нет,Подземная
40,295932944,05/12/2023  09:02,05/12/2023 13:18,https://spb.cian.ru/rent/flat/295932944/,Санкт-Петербург,4,26,3,120.0,833,100000,Выборгский,проспект Луначарского,15к1,Озерки,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,2.7,,2.0,,На улицу и двор,Дизайнерский,2006.0,,Нет,Подземная
41,295931593,04/12/2023  16:41,05/12/2023 13:19,https://spb.cian.ru/rent/flat/295931593/,Санкт-Петербург,14,15,3,65.0,615,40000,Калининский,Полюстровский проспект,7,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,41.0,9.0,0.0,,1.0,1 балкон,,Евроремонт,1972.0,Кирпичный,Нет,
42,295931523,04/12/2023  16:43,05/12/2023 13:20,https://spb.cian.ru/rent/flat/295931523/,Санкт-Петербург,4,20,3,94.5,444,42000,Невский,Рыбацкий проспект,17к1,Рыбацкое,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,49.0,15.0,0.0,,1.0,1 балкон,,Косметический,2010.0,Кирпичный,Нет,
43,295930055,04/12/2023  16:19,05/12/2023 13:21,https://spb.cian.ru/rent/flat/295930055/,Санкт-Петербург,3,6,3,112.2,1515,170000,Центральный,Миллионная ,12,Гостиный двор,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,62.0,8.0,,Смежная/Изолированная,2.0,1 балкон,,Дизайнерский,1880.0,Кирпичный,Нет,
44,295929470,04/12/2023  16:07,05/12/2023 13:23,https://spb.cian.ru/rent/flat/295929470/,Санкт-Петербург,6,8,3,206.0,1092,225000,Петроградский,Крестовский проспект,15,Крестовский остров,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,107.0,34.0,3.0,,2.0,1 лоджия,На улицу,Евроремонт,2005.0,,Нет,Подземная
45,295929077,05/12/2023  09:52,05/12/2023 13:24,https://spb.cian.ru/rent/flat/295929077/,Санкт-Петербург,4,13,3,56.0,1357,76000,Невский,Дальневосточный проспект,12к2,Проспект Большевиков,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,2.0,,Во двор,Евроремонт,2018.0,Монолитный,Нет,Открытая
46,295925888,04/12/2023  14:16,05/12/2023 13:26,https://spb.cian.ru/rent/flat/295925888/,Санкт-Петербург,4,7,3,138.0,3478,480000,Петроградский,Константиновский проспект,23,Крестовский остров,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,85.0,20.0,3.1,Смежная/Изолированная,2.0,,,Дизайнерский,2011.0,Кирпичный,Нет,Подземная
47,295925228,04/12/2023  14:02,05/12/2023 13:28,https://spb.cian.ru/rent/flat/295925228/,Санкт-Петербург,5,17,3,98.3,762,75000,Василеостровский, Беринга,1,Василеостровская,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,51.0,17.0,,Изолированная,1.0,1 лоджия,На улицу и двор,Евроремонт,2006.0,Монолитный,Нет,Многоуровневая
48,295921465,04/12/2023  13:22,05/12/2023 13:33,https://spb.cian.ru/rent/flat/295921465/,Санкт-Петербург,5,7,3,137.0,3503,480000,Петроградский,Константиновский проспект,23,Крестовский остров,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,65.0,30.0,,Изолированная,2.0,,Во двор,Дизайнерский,2011.0,Кирпичный,Нет,Многоуровневая
49,295916948,04/12/2023  14:41,05/12/2023 13:33,https://spb.cian.ru/rent/flat/295916948/,Санкт-Петербург,13,23,3,115.3,607,70000,Приморский,Дибуновская ,50,Старая Деревня,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,63.7,14.2,,Изолированная,2.0,1 лоджия,,Евроремонт,2005.0,Монолитно-кирпичный,Нет,Открытая
50,295916437,04/12/2023  11:54,05/12/2023 13:33,https://spb.cian.ru/rent/flat/295916437/,Санкт-Петербург,2,5,3,55.0,454,25000,Красносельский, Пограничника Гарькавого,38К4,Проспект Ветеранов,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,38.0,5.0,2.5,,1.0,,На улицу,Косметический,1966.0,Кирпичный,Нет,Наземная
51,295915730,04/12/2023  14:43,05/12/2023 13:33,https://spb.cian.ru/rent/flat/295915730/,Санкт-Петербург,5,17,3,98.7,709,70000,Василеостровский, Беринга,1,Приморская,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,52.0,17.0,,,2.0,1 балкон,,Евроремонт,2006.0,Монолитный,Нет,Подземная
52,295912755,04/12/2023  11:44,05/12/2023 13:33,https://spb.cian.ru/rent/flat/295912755/,Санкт-Петербург,17,23,3,56.0,625,35000,Выборгский, Николая Рубцова,9,Парнас,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,35.0,10.0,2.6,,1.0,1 лоджия,,Дизайнерский,2014.0,Кирпичный,Нет,
53,295912738,04/12/2023  10:29,05/12/2023 13:35,https://spb.cian.ru/rent/flat/295912738/,Санкт-Петербург,2,4,3,102.0,1078,110000,Адмиралтейский, Союза печатников,18-20,Балтийская,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,57.0,16.0,3.5,,2.0,,На улицу и двор,Евроремонт,1856.0,Кирпичный,Нет,Наземная
54,295905626,05/12/2023  11:59,05/12/2023 13:36,https://spb.cian.ru/rent/flat/295905626/,Санкт-Петербург,19,25,3,80.0,750,60000,Приморский,Комендантский проспект,53к3,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,14.0,2.7,Изолированная,1.0,2 балкона,На улицу и двор,Евроремонт,2009.0,Кирпичный,Нет,Многоуровневая
55,295903427,04/12/2023  11:41,05/12/2023 13:37,https://spb.cian.ru/rent/flat/295903427/,Санкт-Петербург,13,16,3,73.5,544,40000,Кировский,Красненькая речка,,Автово,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,47.6,7.3,2.5,Смежная/Изолированная,1.0,1 балкон,Во двор,Косметический,,Кирпичный,,
56,295903176,04/12/2023  16:53,05/12/2023 13:38,https://spb.cian.ru/rent/flat/295903176/,Санкт-Петербург,3,6,3,55.7,1077,60000,Приморский,1-я Утиная ,28,Озерки,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,18.0,2.7,,1.0,1 балкон,На улицу и двор,Евроремонт,2008.0,Кирпичный,Нет,
57,295902137,04/12/2023  08:47,05/12/2023 13:39,https://spb.cian.ru/rent/flat/295902137/,Санкт-Петербург,4,9,3,55.0,763,42000,Выборгский,проспект Тореза,40К1,Площадь Мужества,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,38.0,6.0,2.5,Смежная/Изолированная,,1 балкон,,Косметический,1965.0,Кирпичный,Нет,
58,295898549,3/12/2023  17:58,05/12/2023 13:41,https://spb.cian.ru/rent/flat/295898549/,Санкт-Петербург,9,10,3,57.0,789,45000,Калининский, Академика Байкова,5К1,Политехническая,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,40.0,7.8,2.5,,1.0,"1 лоджия, 1 балкон",На улицу и двор,Косметический,1975.0,Панельный,Нет,Наземная
59,295897843,3/12/2023  16:53,21/02/2024 19:00,https://spb.cian.ru/rent/flat/295897843/,Санкт-Петербург,8,11,3,125.0,1200,150000,Петроградский, Куйбышева,26к2,Горьковская,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,3.0,,2.0,2 балкона,Во двор,Дизайнерский,2004.0,,Нет,Подземная
60,295897346,04/12/2023  11:11,05/12/2023 13:43,https://spb.cian.ru/rent/flat/295897346/,Санкт-Петербург,9,15,3,103.0,650,67000,Приморский, Савушкина,128к1,Беговая,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,14.0,2.7,Изолированная,2.0,1 лоджия,На улицу и двор,Евроремонт,2002.0,Кирпичный,Нет,Наземная
61,295894596,3/12/2023  12:08,05/12/2023 13:44,https://spb.cian.ru/rent/flat/295894596/,Санкт-Петербург,4,6,3,81.0,802,65000,Центральный,7-я Советская ,18/21,Площадь Восстания,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,51.0,11.0,,,1.0,,На улицу,Евроремонт,1879.0,Кирпичный,Нет,Наземная
62,295894200,3/12/2023  11:44,05/12/2023 13:45,https://spb.cian.ru/rent/flat/295894200/,Санкт-Петербург,3,9,3,63.0,793,50000,Фрунзенский,проспект Славы,38к1,Проспект Славы,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,,,2.5,,1.0,1 лоджия,На улицу и двор,Евроремонт,1969.0,Панельный,Нет,
63,295892254,04/12/2023  01:04,05/12/2023 13:47,https://spb.cian.ru/rent/flat/295892254/,Санкт-Петербург,3,10,3,110.0,1818,200000,Центральный, Моисеенко,27,Площадь Александра Невского,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,60.0,35.0,3.0,,2.0,1 лоджия,На улицу и двор,Евроремонт,2020.0,Кирпичный,Нет,Подземная
64,295890892,3/12/2023  07:21,05/12/2023 13:48,https://spb.cian.ru/rent/flat/295890892/,Санкт-Петербург,2,5,3,54.0,916,49500,Выборгский,Удельный проспект,57,Удельная,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,1.0,1 балкон,,Косметический,1960.0,Кирпичный,Нет,Открытая
65,295888465,05/12/2023  11:39,05/12/2023 13:49,https://spb.cian.ru/rent/flat/295888465/,Санкт-Петербург,2,12,3,79.3,882,70000,Василеостровский,Уральская ,6,Спортивная,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,40.0,20.0,2.7,Изолированная,2.0,1 лоджия,,Евроремонт,2018.0,Кирпичный,Нет,
66,295881596,2/12/2023  19:29,05/12/2023 13:50,https://spb.cian.ru/rent/flat/295881596/,Санкт-Петербург,6,17,3,95.0,1263,120000,Василеостровский,проспект Малый Васильевского острова,90,Приморская,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,60.0,15.0,2.8,,2.0,1 лоджия,На улицу,Дизайнерский,2011.0,Кирпичный,Нет,Подземная
67,295880908,04/12/2023  15:57,05/12/2023 13:51,https://spb.cian.ru/rent/flat/295880908/,Санкт-Петербург,5,5,3,90.0,611,55000,Выборгский,Костромской проспект,42,Удельная,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,57.0,9.0,3.0,,1.0,2 балкона,На улицу и двор,Евроремонт,1957.0,Кирпичный,Нет,
68,295879363,04/12/2023  12:34,05/12/2023 13:53,https://spb.cian.ru/rent/flat/295879363/,Санкт-Петербург,16,17,3,100.0,780,78000,Московский,Московский проспект,,Московская,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,,36.0,3.0,Изолированная,2.0,1 лоджия,На улицу,Евроремонт,,Монолитно-кирпичный,,Подземная
69,295878602,05/12/2023  11:54,21/02/2024 19:00,https://spb.cian.ru/rent/flat/295878602/,Санкт-Петербург,4,4,3,76.0,657,50000,Василеостровский,15-я Васильевского острова линия,40,Василеостровская,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,42.0,11.0,,,,,На улицу и двор,Косметический,1912.0,Кирпичный,Нет,
